lg,item,syn,sentence,condition,headn,attn,verbn,model_type,surprisal
russian,29,0,Прыжки через костёр для обладателей коротких ног был рискованным,PL-SG-SG,PL,SG,SG,bert,12.795866966247559
russian,29,0,Прыжки через костёр для обладателей коротких ног были рискованными,PL-SG-PL,PL,SG,PL,bert,12.397252082824707
russian,29,0,Прыжки через костры для обладателей коротких ног был рискованным,PL-PL-SG,PL,PL,SG,bert,12.662994384765625
russian,29,0,Прыжки через костры для обладателей коротких ног были рискованными,PL-PL-PL,PL,PL,PL,bert,12.328601837158203
russian,30,0,Путешествие на курорт для членов большой семьи было приятным,SG-SG-SG,SG,SG,SG,bert,11.301085472106934
russian,30,0,Путешествие на курорт для членов большой семьи были приятными,SG-SG-PL,SG,SG,PL,bert,12.066109657287598
russian,30,0,Путешествие на курорты для членов большой семьи было приятным,SG-PL-SG,SG,PL,SG,bert,11.424480438232422
russian,30,0,Путешествие на курорты для членов большой семьи были приятными,SG-PL-PL,SG,PL,PL,bert,12.135276794433594
russian,30,0,Путешествия на курорт для членов большой семьи было приятным,PL-SG-SG,PL,SG,SG,bert,11.663189888000488
russian,30,0,Путешествия на курорт для членов большой семьи были приятными,PL-SG-PL,PL,SG,PL,bert,11.943095207214355
russian,30,0,Путешествия на курорты для членов большой семьи было приятным,PL-PL-SG,PL,PL,SG,bert,11.869331359863281
russian,30,0,Путешествия на курорты для членов большой семьи были приятными,PL-PL-PL,PL,PL,PL,bert,11.975034713745117
russian,31,0,Рецепт на порошок из-за частого предъявления аптекарям был мятым,SG-SG-SG,SG,SG,SG,bert,12.87030029296875
russian,31,0,Рецепт на порошок из-за частого предъявления аптекарям были мятыми,SG-SG-PL,SG,SG,PL,bert,11.986927032470703
russian,31,0,Рецепт на порошки из-за частого предъявления аптекарям был мятым,SG-PL-SG,SG,PL,SG,bert,12.646142959594727
russian,31,0,Рецепт на порошки из-за частого предъявления аптекарям были мятыми,SG-PL-PL,SG,PL,PL,bert,11.774686813354492
russian,31,0,Рецепты на порошок из-за частого предъявления аптекарям был мятым,PL-SG-SG,PL,SG,SG,bert,12.741714477539062
russian,31,0,Рецепты на порошок из-за частого предъявления аптекарям были мятыми,PL-SG-PL,PL,SG,PL,bert,11.859052658081055
russian,31,0,Рецепты на порошки из-за частого предъявления аптекарям был мятым,PL-PL-SG,PL,PL,SG,bert,12.515226364135742
russian,31,0,Рецепты на порошки из-за частого предъявления аптекарям были мятыми,PL-PL-PL,PL,PL,PL,bert,11.69783878326416
russian,32,0,Ссылка на сайт в списке источников статьи была дана,SG-SG-SG,SG,SG,SG,bert,12.134626388549805
russian,32,0,Ссылка на сайт в списке источников статьи были даны,SG-SG-PL,SG,SG,PL,bert,12.787569999694824
russian,32,0,Ссылка на сайты в списке источников статьи была дана,SG-PL-SG,SG,PL,SG,bert,12.115093231201172
russian,32,0,Ссылка на сайты в списке источников статьи были даны,SG-PL-PL,SG,PL,PL,bert,12.73945426940918
russian,32,0,Ссылки на сайт в списке источников статьи была дана,PL-SG-SG,PL,SG,SG,bert,12.656872749328613
russian,32,0,Ссылки на сайт в списке источников статьи были даны,PL-SG-PL,PL,SG,PL,bert,12.809563636779785
russian,32,0,Ссылки на сайты в списке источников статьи была дана,PL-PL-SG,PL,PL,SG,bert,12.655920028686523
russian,32,0,Ссылки на сайты в списке источников статьи были даны,PL-PL-PL,PL,PL,PL,bert,12.777494430541992
russian,33,0,Талон на обед во время большой перемены был выдан,SG-SG-SG,SG,SG,SG,bert,13.286504745483398
russian,33,0,Талон на обед во время большой перемены были выданы,SG-SG-PL,SG,SG,PL,bert,11.357734680175781
russian,33,0,Талон на обеды во время большой перемены был выдан,SG-PL-SG,SG,PL,SG,bert,13.24343204498291
russian,33,0,Талон на обеды во время большой перемены были выданы,SG-PL-PL,SG,PL,PL,bert,11.241628646850586
russian,33,0,Талоны на обед во время большой перемены был выдан,PL-SG-SG,PL,SG,SG,bert,13.878003120422363
